customer_id,segment,total_txn_count,avg_txn_amount,avg_balance,credit_score,has_loan,months_active,fail_rate
CUST043127,Active,7,7580.141428571428,209941.29714285716,572,1,7,0.14285714285714285
CUST043128,Premium,11,23879.152727272725,129009.06636363636,809,1,10,0.09090909090909091
CUST043129,Regular,8,2493.5674999999997,51165.83625,392,0,8,0.25
CUST043130,Active,8,13564.8875,156330.07624999998,781,0,8,0.0
CUST043131,Active,10,5950.414999999999,38733.344,462,0,8,0.0
CUST043132,Premium,10,88807.976,59069.257000000005,858,1,9,0.0
CUST043133,Regular,5,4436.826,84906.17,890,0,5,0.2
CUST043134,Active,9,9779.3,77537.24444444444,600,0,9,0.0
CUST043135,Regular,5,40611.248,43549.61,567,1,5,0.0
CUST043136,Regular,6,9492.733333333334,45266.18333333333,687,0,6,0.16666666666666666
CUST043137,Active,5,13157.052000000001,104129.30600000001,432,0,5,0.0
CUST043138,Active,6,35850.723333333335,157199.91166666665,588,1,6,0.16666666666666666
CUST043139,Active,8,27439.221250000002,70892.89375,684,0,7,0.0
CUST043140,Dormant,6,5161.621666666667,28740.606666666663,849,1,5,0.0
CUST043141,Regular,5,8142.856,69293.61,729,0,5,0.2
CUST043142,Dormant,5,4336.68,18226.559999999998,519,1,5,0.0
CUST043143,Active,8,8451.623749999999,54096.17875,576,1,7,0.25
CUST043144,Regular,6,176274.04,30060.755,640,0,6,0.0
CUST043145,Premium,12,77778.8625,108066.55,675,1,12,0.08333333333333333
CUST043146,Active,7,10576.397142857142,92406.02285714286,706,0,7,0.0
CUST043147,Regular,8,3897.38,60203.015,522,1,8,0.125
CUST043148,Active,8,16887.5125,144092.08000000002,668,0,8,0.0
CUST043149,Premium,11,6099.20090909091,198304.54545454544,724,0,10,0.2727272727272727
CUST043150,Active,8,5416.557500000001,159464.81125,696,0,8,0.0
CUST043151,Premium,11,47165.16909090909,97186.10545454545,765,0,11,0.0
CUST043152,Regular,7,1514.5957142857144,46579.20428571429,451,0,6,0.14285714285714285
CUST043153,Regular,4,3742.8875,78733.23000000001,307,0,4,0.0
CUST043154,Active,7,12011.098571428573,74293.21285714286,327,0,7,0.0
CUST043155,Regular,6,1761.9183333333333,75297.71999999999,611,1,6,0.0
CUST043156,Dormant,5,1922.5939999999998,42106.174,420,0,5,0.0
CUST043157,Premium,9,47736.649999999994,57193.351111111115,793,0,8,0.0
CUST043158,Active,6,9226.31,129489.90666666666,552,0,6,0.0
CUST043159,Regular,8,2519.295,66624.27625,497,1,8,0.0
CUST043160,Premium,10,14553.331,138826.743,334,1,10,0.0
CUST043161,Regular,2,2185.475,103784.5,396,0,2,0.0
CUST043162,Active,7,9862.52,61473.50714285714,673,0,6,0.2857142857142857
CUST043163,Regular,7,19549.575714285715,50444.565714285716,500,0,7,0.0
CUST043164,Regular,4,2458.26,60538.285,730,0,4,0.0
CUST043165,Active,6,140114.49833333332,174128.025,451,0,5,0.0
CUST043166,Regular,1,188.14,258220.8,313,1,1,0.0
CUST043167,Active,7,910577.4471428571,58503.46142857143,726,1,7,0.0
CUST043168,Premium,9,11525.378888888888,101906.53666666667,878,0,9,0.0
CUST043169,Active,6,27892.816666666666,83132.34,593,1,6,0.0
CUST043170,Active,9,20660.84888888889,67709.50222222222,344,0,8,0.0
CUST043171,Active,7,22214.015714285713,70734.55285714286,531,0,7,0.0
CUST043172,Regular,4,1157.0525,63504.3025,673,0,4,0.25
CUST043173,Active,6,49325.46166666666,170211.19166666668,472,0,6,0.0
CUST043174,Premium,8,46992.30625,192494.425,889,0,8,0.125
CUST043175,Regular,5,8497.744,21547.372,616,0,5,0.0
CUST043176,Regular,8,2665.22625,66798.50125,360,0,7,0.125
CUST043177,Regular,2,1802.51,114293.17499999999,555,0,2,0.0
CUST043178,Active,10,12110.176000000001,82303.60800000001,431,1,10,0.1
CUST043179,Regular,3,13455.886666666667,49301.73333333334,654,0,3,0.0
CUST043180,Premium,9,24519.72111111111,110198.07222222222,464,0,8,0.0
CUST043181,Regular,6,22685.558333333334,46709.801666666666,660,1,5,0.0
CUST043182,Regular,4,114081.27,26444.61,539,0,4,0.0
CUST043183,Regular,4,5818.4975,74382.5725,812,0,4,0.0
CUST043184,Regular,4,19263.545,31655.7675,390,1,4,0.0
CUST043185,Dormant,6,1119.0083333333334,33432.08666666666,667,1,6,0.16666666666666666
CUST043186,Premium,13,74165.46923076923,120503.60615384617,746,1,10,0.0
CUST043187,Premium,10,24841.631,97314.405,404,0,9,0.0
CUST043188,Active,7,29773.352857142858,40498.02857142857,425,1,7,0.0
CUST043189,Premium,10,26746.014000000003,113825.81599999999,783,0,10,0.0
CUST043190,Regular,5,6089.576,30244.531999999996,589,0,5,0.0
CUST043191,Premium,8,87147.3125,95453.1275,798,0,7,0.0
CUST043192,Regular,4,13433.472499999998,71597.05249999999,771,0,3,0.0
CUST043193,Regular,4,2624.715,77900.66750000001,889,1,4,0.0
CUST043194,Active,7,6971.655714285715,76213.81999999999,609,1,6,0.14285714285714285
CUST043195,Active,8,15597.699999999999,157522.935,702,1,7,0.125
CUST043196,Regular,5,3015.0879999999997,66540.164,779,1,5,0.0
CUST043197,Regular,5,15808.876,71973.19200000001,884,0,5,0.0
CUST043198,Regular,4,3158.9775,138992.7475,559,0,4,0.0
CUST043199,Dormant,3,465.03999999999996,32989.78666666667,895,0,3,0.3333333333333333
CUST043200,Premium,9,10573.09,125114.59333333334,524,0,8,0.0
CUST043201,Premium,9,17412.370000000003,109513.57555555557,725,0,9,0.1111111111111111
CUST043202,Premium,14,31302.66,57140.43785714286,837,1,12,0.0
CUST043203,Active,8,22659.03,94023.16500000001,397,1,7,0.0
CUST043204,Active,6,70944.99333333333,65162.78666666666,350,0,6,0.16666666666666666
CUST043205,Dormant,3,656.3266666666667,20077.513333333332,337,0,3,0.3333333333333333
CUST043206,Regular,5,4624.834,153366.684,741,0,5,0.0
CUST043207,Active,4,10503.25,94568.14,647,0,4,0.0
CUST043208,Active,7,44481.79,41109.312857142846,499,0,7,0.0
CUST043209,Active,11,13852.846363636363,48835.20545454545,413,0,9,0.18181818181818182
CUST043210,Dormant,5,4594.722,21646.012,314,0,5,0.0
CUST043211,Active,8,7711.155000000001,63981.69375,732,0,7,0.0
CUST043212,Active,8,42171.7225,29133.74875,725,0,7,0.0
CUST043213,Regular,6,2465.7816666666663,51248.85833333333,478,0,5,0.0
CUST043214,Dormant,5,3124.534,22411.944,595,0,5,0.0
CUST043215,Active,7,3874.837142857143,156865.91571428574,313,0,6,0.0
CUST043216,Dormant,6,3026.2833333333333,42938.56833333333,799,1,5,0.0
CUST043217,Premium,11,30786.87,67185.49818181818,397,0,10,0.09090909090909091
CUST043218,Regular,4,10274.3525,70197.9775,469,0,4,0.0
CUST043219,Active,7,62756.36,35008.33285714286,780,1,7,0.0
CUST043220,Active,8,15069.58875,145097.40125,489,0,5,0.125
CUST043221,Regular,5,45449.096000000005,27715.942,703,1,5,0.0
CUST043222,Regular,3,1325.1466666666668,57790.37,543,1,3,0.3333333333333333
CUST043223,Regular,6,14155.298333333334,21475.16,375,1,6,0.0
CUST043224,Active,5,10151.276000000002,305727.14,446,0,5,0.0
CUST043225,Premium,8,24071.14,107360.3175,618,0,8,0.0
CUST043226,Dormant,5,5332.3099999999995,48934.682,717,0,5,0.0
CUST043227,Regular,5,6948.408,23798.856,745,1,5,0.0
CUST043228,Dormant,6,3928.2566666666667,19045.26166666667,692,0,5,0.0
CUST043229,Premium,10,11666.608,105051.91799999999,349,1,9,0.0
CUST043230,Regular,7,2423.6685714285713,76230.15857142858,566,1,7,0.0
CUST043231,Premium,10,6796.356,133720.301,461,0,10,0.1
CUST043232,Active,9,22397.14222222222,48071.20111111111,806,0,9,0.1111111111111111
CUST043233,Active,9,4669.363333333333,166086.85444444444,354,1,8,0.0
CUST043234,Active,5,34077.674,65307.916000000005,697,0,5,0.0
CUST043235,Regular,4,71933.63249999999,29232.275,393,0,4,0.0
CUST043236,Regular,7,4665.302857142857,27596.519999999997,496,0,7,0.0
CUST043237,Active,12,15229.655833333332,78185.67416666666,815,0,9,0.16666666666666666
CUST043238,Active,9,6217.43,59154.44777777778,600,1,9,0.2222222222222222
CUST043239,Active,8,8599.59625,237282.52,399,1,8,0.0
CUST043240,Active,10,4902.758,72616.536,691,0,9,0.0
CUST043241,Premium,10,46293.278000000006,66135.05900000001,326,0,10,0.0
CUST043242,Regular,8,17993.17125,45084.2875,857,0,7,0.0
CUST043243,Regular,4,4525.0975,151292.9975,339,1,3,0.0
CUST043244,Regular,2,10017.11,62693.06,351,0,2,0.0
CUST043245,Regular,5,2685.602,53669.40800000001,891,1,5,0.2
CUST043246,Active,3,8285.506666666666,103105.46666666667,388,0,3,0.0
CUST043247,Regular,7,19913.82857142857,26160.170000000002,552,0,7,0.0
CUST043248,Active,9,4198.015555555556,188568.76222222223,442,1,9,0.0
CUST043249,Premium,9,6559.07,142467.6511111111,331,0,9,0.0
CUST043250,Regular,3,43973.87333333333,26665.316666666666,611,1,3,0.3333333333333333
CUST043251,Active,12,6486.7825,84983.665,593,1,11,0.0
CUST043252,Premium,9,99411.23777777777,72214.29333333333,612,0,7,0.2222222222222222
CUST043253,Active,6,67131.03333333334,59941.315,633,0,5,0.16666666666666666
CUST043254,Active,8,13092.69875,54748.591250000005,572,1,8,0.0
CUST043255,Regular,2,1164.0349999999999,70464.955,419,0,2,0.0
CUST043256,Regular,6,1237.6666666666667,130332.36499999999,567,1,6,0.16666666666666666
CUST043257,Regular,6,1878.6633333333332,66945.01166666667,643,0,6,0.0
CUST043258,Active,3,34100.486666666664,178046.58,862,1,3,0.0
CUST043259,Regular,5,992.7139999999999,79157.244,794,0,5,0.0
CUST043260,Premium,9,111786.72111111111,100050.74222222222,823,0,8,0.0
CUST043261,Dormant,6,4923.7266666666665,48976.84333333333,344,0,5,0.0
CUST043262,Active,9,2592.442222222222,75264.13555555555,444,0,8,0.0
CUST043263,Premium,14,23071.916428571425,124224.58214285714,410,0,12,0.07142857142857142
CUST043264,Premium,9,39231.95222222222,88222.39111111111,783,0,9,0.0
CUST043265,Active,11,10009.131818181819,79254.46999999999,622,0,11,0.0
CUST043266,Active,7,20824.662857142856,141507.66999999998,823,1,7,0.0
CUST043267,Premium,9,20382.221111111114,152506.89555555556,605,0,9,0.1111111111111111
CUST043268,Regular,4,11422.97,58042.305,618,0,4,0.5
CUST043269,Regular,3,32327.99666666667,30132.713333333333,841,0,3,0.0
CUST043270,Active,7,1592.9542857142858,159625.26142857145,393,1,6,0.0
CUST043271,Regular,4,70098.1775,50035.2875,730,1,4,0.25
CUST043272,Active,6,7733.813333333334,191789.6366666667,592,1,6,0.16666666666666666
CUST043273,Regular,6,131526.23166666666,9266.185,381,1,6,0.16666666666666666
CUST043274,Active,3,17485.563333333335,201023.69000000003,446,0,3,0.3333333333333333
CUST043275,Active,8,21504.23375,109746.2825,797,1,7,0.0
CUST043276,Active,9,20387.343333333338,49621.246666666666,655,1,8,0.1111111111111111
CUST043277,Premium,13,6148.402307692308,93680.46307692307,356,0,9,0.0
CUST043278,Regular,4,423746.565,15230.307499999999,428,1,4,0.25
CUST043279,Active,3,76805.38666666667,100516.98666666668,590,1,3,0.0
CUST043280,Active,3,57739.76,312209.10666666663,432,1,3,0.0
CUST043281,Regular,6,29763.318333333333,25799.464999999997,328,0,6,0.16666666666666666
CUST043282,Regular,7,2823.442857142857,8131.544285714285,541,1,7,0.14285714285714285
CUST043283,Dormant,4,1468.5775,48647.66499999999,605,0,4,0.0
CUST043284,Active,7,10875.575714285715,231557.29285714286,458,0,7,0.0
CUST043285,Dormant,4,5202.34,40932.8925,498,0,4,0.25
CUST043286,Premium,14,19694.184285714284,125002.24071428571,586,0,14,0.14285714285714285
CUST043287,Active,9,6471.722222222223,26038.92222222222,581,1,8,0.0
CUST043288,Regular,6,980.9549999999999,61333.30666666667,319,1,6,0.0
CUST043289,Regular,11,2322.2772727272727,42437.450000000004,759,0,11,0.0
CUST043290,Regular,7,2322.3514285714286,72026.79142857142,716,0,7,0.14285714285714285
CUST043291,Premium,9,30550.95888888889,83814.97555555556,373,0,8,0.0
CUST043292,Active,11,6542.580000000001,50296.950000000004,527,0,10,0.0
CUST043293,Premium,9,14961.485555555555,107887.15333333334,739,0,9,0.1111111111111111
CUST043294,Active,13,28115.221538461537,44456.92538461539,503,0,12,0.0
CUST043295,Dormant,6,2242.9466666666667,48101.80833333334,809,0,6,0.0
CUST043296,Regular,6,1955.745,68487.26333333334,604,0,6,0.16666666666666666
CUST043297,Active,4,154114.4125,397835.28,483,0,4,0.0
CUST043298,Active,8,9289.37125,113551.2025,897,0,6,0.0
CUST043299,Active,8,50487.47125,39302.205,878,0,7,0.0
CUST043300,Active,8,6501.1475,56353.35125,579,0,7,0.0
CUST043301,Active,8,31868.386250000003,54567.24875,330,1,8,0.125
CUST043302,Active,6,8628.091666666665,116011.63833333335,633,1,5,0.16666666666666666
CUST043303,Regular,3,1000.9499999999999,64463.079999999994,643,0,3,0.0
CUST043304,Premium,10,10219.015,93660.325,355,1,10,0.1
CUST043305,Active,10,25100.971999999998,35987.193,587,1,10,0.0
CUST043306,Regular,8,11052.90625,49572.735,855,0,8,0.125
CUST043307,Regular,7,15924.244285714285,21653.097142857143,704,0,7,0.0
CUST043308,Active,13,2137.4946153846154,126859.46538461538,753,1,11,0.07692307692307693
CUST043309,Regular,4,579.6175,989130.715,890,0,4,0.25
CUST043310,Active,8,16175.056250000001,76113.97,482,0,7,0.125
CUST043311,Active,5,32007.341999999997,122001.546,504,0,5,0.0
CUST043312,Active,3,75433.29666666668,65101.12666666667,506,1,3,0.0
CUST043313,Active,9,2376.238888888889,125298.59777777776,831,0,9,0.0
CUST043314,Active,8,121916.1525,29699.49625,823,1,8,0.0
CUST043315,Regular,4,7470.4825,19556.195,685,0,4,0.0
CUST043316,Regular,11,3199.517272727273,40949.23,324,1,9,0.09090909090909091
CUST043317,Premium,10,57160.989,51692.047,416,1,8,0.1
CUST043318,Regular,2,1213.035,64391.270000000004,599,1,2,0.0
CUST043319,Regular,6,62944.07666666666,27119.671666666665,370,1,6,0.0
CUST043320,Premium,15,35429.9,57081.560000000005,875,1,15,0.0
CUST043321,Active,10,245423.95299999998,22655.503,859,0,9,0.1
CUST043322,Regular,11,3549.920909090909,27246.213636363635,459,0,11,0.09090909090909091
CUST043323,Active,9,4990.424444444445,63693.734444444446,466,1,8,0.0
CUST043324,Regular,7,20139.447142857145,45341.282857142854,779,0,7,0.14285714285714285
CUST043325,Premium,9,8654.52888888889,124432.95333333334,642,1,8,0.0
CUST043326,Regular,7,17279.32285714286,37530.60571428571,641,1,7,0.14285714285714285
CUST043327,Premium,9,16893.09,233224.36777777778,866,0,9,0.0
CUST043328,Active,10,11332.43,48509.007,307,1,10,0.1
CUST043329,Premium,10,526018.311,154885.376,882,0,9,0.0
CUST043330,Regular,5,17314.012,75302.17199999999,435,1,5,0.2
CUST043331,Active,8,23190.934999999998,60475.368749999994,818,0,7,0.0
CUST043332,Regular,4,5159.9725,106497.4725,874,1,4,0.25
CUST043333,Active,4,6626.9349999999995,172304.8975,758,0,4,0.0
CUST043334,Active,4,873552.1275,62235.8775,343,0,4,0.25
CUST043335,Regular,11,5726.702727272727,34458.23,818,1,9,0.0
CUST043336,Active,7,6841.137142857143,81027.47857142857,589,1,7,0.14285714285714285
CUST043337,Dormant,6,3760.0750000000003,32983.60333333333,615,1,6,0.16666666666666666
CUST043338,Active,12,15940.863333333333,72955.09999999999,401,0,12,0.0
CUST043339,Active,9,15925.376666666665,33561.65111111111,727,0,9,0.2222222222222222
CUST043340,Premium,11,19803.587272727276,150189.7290909091,564,1,10,0.0
CUST043341,Regular,4,1937.2275,88717.48000000001,717,1,4,0.25
CUST043342,Regular,8,1786.135,56239.74125,699,1,8,0.0
CUST043343,Dormant,5,3745.528,30230.253999999997,663,1,4,0.0
CUST043344,Regular,6,9597.95,69383.62,620,0,6,0.16666666666666666
CUST043345,Regular,8,22238.93375,35012.7725,865,0,7,0.0
CUST043346,Regular,4,5732.045,123358.2475,771,0,4,0.0
CUST043347,Regular,5,2055.8540000000003,319882.386,618,0,5,0.0
CUST043348,Active,8,15747.4875,75150.22,759,0,8,0.0
CUST043349,Regular,4,17161.7975,78617.8875,643,1,4,0.0
CUST043350,Active,6,126641.87333333334,103152.26000000001,431,0,5,0.16666666666666666
CUST043351,Active,5,213831.46600000001,206436.40600000002,797,0,5,0.0
CUST043352,Active,7,3448.7285714285713,268699.53714285715,381,1,7,0.0
CUST043353,Regular,5,2835.1940000000004,96667.934,303,0,5,0.0
CUST043354,Active,6,7787.5199999999995,96786.91333333333,390,1,6,0.0
CUST043355,Regular,6,4702.455,94966.25833333335,857,0,6,0.16666666666666666
CUST043356,Regular,6,6406.888333333333,30201.72333333333,414,0,5,0.16666666666666666
CUST043357,Premium,9,25869.038888888885,58053.68,523,0,9,0.0
CUST043358,Premium,9,6103.184444444444,172119.96333333332,867,0,7,0.0
CUST043359,Premium,7,37134.66285714286,103315.95142857144,880,0,7,0.0
CUST043360,Regular,5,27787.197999999997,27626.382,484,0,5,0.2
CUST043361,Regular,5,67658.098,43413.354,344,0,5,0.2
CUST043362,Active,9,17574.824444444446,63237.70111111112,306,0,9,0.0
CUST043363,Dormant,6,5343.743333333334,19499.815,821,0,6,0.0
CUST043364,Regular,6,20606.301666666666,43037.99333333333,437,0,6,0.0
CUST043365,Active,11,3250.1927272727276,72204.45363636363,500,0,10,0.0
CUST043366,Active,10,2151.573,80197.69,819,0,8,0.0
CUST043367,Active,4,10873.945,109533.87749999999,503,0,4,0.0
CUST043368,Regular,6,9686.35,82348.18333333333,424,0,6,0.0
CUST043369,Premium,9,41459.32777777778,56324.107777777775,554,0,8,0.0
CUST043370,Regular,7,19255.235714285714,36638.030000000006,797,0,7,0.14285714285714285
CUST043371,Active,5,137983.382,101993.498,873,1,5,0.0
CUST043372,Active,9,4103.545555555556,139781.74,349,0,9,0.0
CUST043373,Active,5,21080.006,100671.884,785,0,5,0.0
CUST043374,Active,6,47742.505,164915.245,662,0,6,0.0
CUST043375,Premium,12,29699.48166666667,83067.6775,823,1,12,0.16666666666666666
CUST043376,Dormant,4,5093.05,22301.875,404,1,4,0.25
CUST043377,Regular,8,7647.02625,38746.225,892,0,7,0.0
CUST043378,Regular,5,18849.548,53230.876000000004,427,0,5,0.0
CUST043379,Premium,8,42506.557499999995,118433.80249999999,481,0,8,0.0
CUST043380,Active,11,163398.6209090909,37704.350000000006,381,0,9,0.09090909090909091
CUST043381,Dormant,4,1058.045,47973.399999999994,424,0,4,0.0
CUST043382,Active,9,10418.496666666666,77911.05111111111,756,0,8,0.1111111111111111
CUST043383,Active,7,26740.825714285715,25553.91285714286,463,0,7,0.0
CUST043384,Active,7,44283.38857142858,35699.294285714284,427,0,6,0.14285714285714285
CUST043385,Regular,4,1332.405,82684.19,878,0,4,0.0
CUST043386,Premium,9,68775.27333333333,108201.9011111111,303,0,8,0.0
CUST043387,Premium,10,6389.669,115150.598,764,0,10,0.0
CUST043388,Premium,10,59557.632999999994,90042.674,607,1,8,0.0
CUST043389,Active,8,6254.75375,81574.9725,797,1,7,0.0
CUST043390,Premium,9,40767.55111111111,56998.21666666667,630,1,8,0.1111111111111111
CUST043391,Regular,6,7469.739999999999,13380.798333333332,584,0,6,0.0
CUST043392,Active,10,3617.0330000000004,67770.231,802,1,9,0.0
CUST043393,Dormant,6,5376.72,43731.736666666664,415,0,6,0.16666666666666666
CUST043394,Regular,6,5455.971666666667,62255.665,778,1,6,0.0
CUST043395,Premium,17,28581.576470588236,77220.09529411765,502,1,15,0.11764705882352941
CUST043396,Regular,6,10565.401666666667,53964.35333333333,637,0,6,0.0
CUST043397,Dormant,4,4476.0,41663.957500000004,328,1,4,0.0
CUST043398,Active,9,2423.133333333333,473806.02111111104,892,1,8,0.0
CUST043399,Premium,10,31178.044,69161.854,832,0,8,0.1
CUST043400,Premium,7,53780.23714285714,256221.91714285713,654,0,7,0.0
CUST043401,Active,8,48701.31,46330.60875,482,0,8,0.125
CUST043402,Active,9,11489.973333333335,50745.747777777775,813,1,9,0.1111111111111111
CUST043403,Regular,6,4696.108333333334,68762.40999999999,538,1,5,0.0
CUST043404,Active,13,13874.072307692308,32237.669230769232,674,1,12,0.07692307692307693
CUST043405,Regular,6,19355.116666666665,68621.075,393,0,6,0.3333333333333333
CUST043406,Active,8,21912.625,67705.6525,757,1,8,0.125
CUST043407,Active,9,19397.227777777778,59181.234444444446,400,0,8,0.0
CUST043408,Dormant,5,2931.038,47007.433999999994,675,1,5,0.2
CUST043409,Active,9,27288.699999999997,37097.22111111111,508,0,9,0.1111111111111111
CUST043410,Active,4,23038.625,141079.8875,854,0,4,0.0
CUST043411,Premium,9,8768.325555555555,182215.86444444445,805,1,8,0.0
CUST043412,Premium,11,35802.30454545454,76044.88272727274,662,1,9,0.0
CUST043413,Regular,8,3023.25375,24888.56625,748,0,6,0.0
CUST043414,Premium,10,27109.094,221707.45099999997,744,0,8,0.1
CUST043415,Regular,3,2783.7233333333334,53236.74333333334,696,0,3,0.0
CUST043416,Active,6,46036.17166666666,83996.01666666666,381,0,6,0.16666666666666666
CUST043417,Active,7,5147.071428571428,134938.37,665,0,7,0.14285714285714285
CUST043418,Dormant,5,5484.2519999999995,49050.623999999996,768,0,5,0.2
CUST043419,Active,13,2353.616153846154,70165.53538461539,887,1,11,0.0
CUST043420,Regular,2,379863.745,7745.185,681,0,2,0.5
CUST043421,Active,6,32639.53833333333,81673.59,765,1,5,0.0
CUST043422,Regular,8,1831.02125,71825.5375,840,1,7,0.125
CUST043423,Active,6,11600.12,88771.52166666667,494,0,6,0.0
CUST043424,Active,12,12681.845,23802.558333333334,788,0,10,0.08333333333333333
CUST043425,Active,8,30619.22625,83649.3125,840,1,7,0.0
CUST043426,Active,8,99109.0975,61844.6,359,1,7,0.0
CUST043427,Premium,11,32383.96181818182,67810.34363636364,670,0,10,0.0
CUST043428,Active,7,1412.472857142857,112285.22,786,0,7,0.0
CUST043429,Regular,3,997.4833333333332,132763.06,549,0,3,0.3333333333333333
CUST043430,Premium,10,8601.822,101569.144,807,0,8,0.1
CUST043431,Regular,7,11682.172857142858,37981.45285714285,763,0,7,0.14285714285714285
CUST043432,Dormant,5,693.726,38670.788,359,1,4,0.0
CUST043433,Regular,3,764.4133333333333,88565.43666666666,384,1,3,0.0
CUST043434,Dormant,2,5432.595,45250.31,541,0,2,0.0
CUST043435,Active,7,21431.829999999998,74868.17714285714,398,1,6,0.0
CUST043436,Active,7,3427.8514285714286,128735.93714285715,800,0,6,0.14285714285714285
CUST043437,Premium,11,8736.358181818183,120159.54909090909,891,1,10,0.18181818181818182
CUST043438,Active,7,15238.642857142857,77908.46285714286,491,1,7,0.2857142857142857
CUST043439,Active,9,67567.52888888889,47606.37666666666,483,1,9,0.0
CUST043440,Active,7,4335.06,91796.24571428572,650,1,7,0.0
CUST043441,Active,6,21995.521666666667,140985.255,417,1,6,0.0
CUST043442,Active,9,3185.3655555555556,106710.11111111111,725,0,9,0.0
CUST043443,Premium,7,39375.12142857143,401141.2242857143,797,0,7,0.14285714285714285
CUST043444,Regular,5,14799.854000000001,39832.198,862,1,5,0.0
CUST043445,Active,9,17991.314444444444,50333.136666666665,807,1,9,0.0
CUST043446,Dormant,3,5296.753333333333,41597.683333333334,865,0,3,0.0
CUST043447,Regular,5,3699.9,93174.112,500,0,5,0.2
CUST043448,Regular,2,8242.19,30826.809999999998,889,0,2,0.0
CUST043449,Regular,7,9562.820000000002,34010.357142857145,633,1,7,0.14285714285714285
CUST043450,Active,5,27649.798,85553.126,486,0,5,0.2
CUST043451,Active,11,19072.73,73377.15454545454,822,0,10,0.09090909090909091
CUST043452,Active,8,18575.4325,86764.72750000001,406,1,8,0.125
CUST043453,Active,8,15592.468749999998,60325.9075,511,0,8,0.125
CUST043454,Regular,5,159621.77400000003,34276.292,586,1,5,0.0
CUST043455,Active,7,5818.792857142857,89501.41,504,0,7,0.2857142857142857
CUST043456,Regular,6,10319.643333333333,28835.49,564,1,6,0.16666666666666666
CUST043457,Active,8,34185.68125,55684.848750000005,524,0,7,0.25
CUST043458,Active,7,70146.92142857143,76128.27428571429,360,1,7,0.0
CUST043459,Regular,3,27738.76,35605.88333333333,596,0,3,0.3333333333333333
CUST043460,Active,11,10429.44,61147.20636363637,794,1,11,0.09090909090909091
CUST043461,Regular,4,3842.67,55803.1125,308,0,4,0.0
CUST043462,Active,10,3323.3300000000004,93104.24299999999,744,1,10,0.0
CUST043463,Regular,2,3242.625,210450.80500000002,380,0,2,0.0
CUST043464,Regular,8,3355.2000000000003,27125.75125,655,0,8,0.0
CUST043465,Regular,4,1814.06,190894.8525,884,0,4,0.0
CUST043466,Regular,6,140055.54166666666,23284.48833333333,366,1,6,0.0
CUST043467,Dormant,1,3000.0,8992.2,587,0,1,1.0
CUST043468,Regular,5,19180.236,35940.274,815,0,5,0.2
CUST043469,Regular,4,5265.27,53663.68,357,0,4,0.25
CUST043470,Active,9,9297.301111111112,25548.5,793,1,9,0.1111111111111111
CUST043471,Regular,5,7635.517999999999,46840.214,736,1,5,0.2
CUST043472,Regular,3,5244.87,59087.06,507,0,3,0.0
CUST043473,Active,7,48116.41857142857,37585.125714285714,841,0,7,0.2857142857142857
CUST043474,Active,10,6128.455,51907.466,899,1,8,0.1
CUST043475,Active,7,4051.128571428572,125518.49857142857,425,0,6,0.14285714285714285
CUST043476,Regular,6,7446.623333333333,59730.77166666667,425,1,6,0.0
CUST043477,Regular,7,11417.867142857143,19443.20285714286,391,1,7,0.0
CUST043478,Premium,10,14885.193,128085.53499999999,411,0,10,0.0
CUST043479,Active,11,9498.854545454546,57555.358181818185,701,0,11,0.09090909090909091
CUST043480,Regular,5,6351.086,33981.238,766,1,5,0.0
CUST043481,Regular,7,2787.325714285714,85277.27285714285,511,0,7,0.14285714285714285
CUST043482,Premium,8,75104.96749999998,94057.75624999999,462,0,8,0.0
CUST043483,Active,7,20769.25571428571,78826.21285714286,864,0,7,0.2857142857142857
CUST043484,Active,8,16166.5125,77330.7325,419,0,8,0.0
CUST043485,Active,7,31803.01285714286,64460.19285714285,663,0,7,0.0
CUST043486,Premium,7,72153.94857142857,110508.99285714285,859,0,7,0.0
CUST043487,Active,5,12445.331999999999,87606.79400000001,432,1,5,0.0
CUST043488,Active,6,86338.24833333334,61171.14666666667,393,0,6,0.0
CUST043489,Dormant,5,3032.782,47574.22,594,0,5,0.2
CUST043490,Premium,10,8303.02,98978.557,735,1,10,0.0
CUST043491,Active,7,4118.99,367303.2057142857,520,0,7,0.0
CUST043492,Active,13,33737.199230769234,44435.91923076923,721,0,12,0.0
CUST043493,Active,5,64777.0,103415.588,754,0,5,0.0
CUST043494,Regular,6,194290.91333333333,42378.63833333333,509,0,6,0.16666666666666666
CUST043495,Active,7,31201.65285714286,44788.39428571429,612,0,6,0.2857142857142857
CUST043496,Regular,4,14377.215,26546.645,429,0,4,0.25
CUST043497,Regular,4,3361.675,59857.2725,653,0,4,0.25
CUST043498,Active,5,58091.56800000001,76514.69200000001,415,0,5,0.0
CUST043499,Regular,3,16659.96,11621.63,693,1,3,0.0
CUST043500,Premium,9,93960.79555555555,97716.41777777778,815,1,9,0.1111111111111111
CUST043501,Active,11,69938.74272727274,30212.840000000004,552,0,11,0.09090909090909091
CUST043502,Active,9,9225.925555555556,62993.898888888885,302,0,7,0.0
CUST043503,Premium,10,187574.898,121296.798,334,0,10,0.0
CUST043504,Premium,11,33761.05818181818,73643.45909090909,525,0,8,0.09090909090909091
CUST043505,Regular,8,2304.505,75963.80875,399,0,8,0.125
CUST043506,Regular,6,5929.913333333334,29613.905,357,0,6,0.0
